transactionId,timestamp,amount,currency,transactionType,channel,senderAccount,receiverAccount,ip_address,location,velocity,failed_attempts,status,is_fraud
TXN102897,2025-12-30 14:59:07.790493,139925,EUR,WITHDRAW,CARD,AC84614699,AC92427476,192.168.124.118,Hyderabad,1,2,PENDING,1
TXN102898,2025-12-31 21:47:07.790493,74802,INR,WITHDRAW,NETBANKING,AC12720630,AC54415426,192.168.16.109,Bangalore,1,1,PENDING,1
TXN102899,2025-12-21 22:29:07.790493,3540,EUR,TRANSFER,MOBILE,AC32010762,AC57868926,192.168.139.23,Mumbai,6,0,PENDING,1
TXN102900,2025-12-26 18:14:07.790493,3012,INR,TRANSFER,MOBILE,AC48514693,AC52203842,192.168.222.68,Delhi,0,0,SUCCESS,0
TXN102901,2025-12-30 03:05:07.790493,1995,INR,TRANSFER,NETBANKING,AC35985831,AC32213254,192.168.246.56,Hyderabad,1,1,SUCCESS,0
TXN102902,2025-12-16 05:20:07.790493,6767,INR,WITHDRAW,CARD,AC22510310,AC86779997,192.168.114.0,Bangalore,4,0,PENDING,1
TXN102903,2025-12-30 02:30:07.790493,1519,INR,PAYMENT,CARD,AC11853389,AC51062875,192.168.190.5,Hyderabad,6,0,PENDING,1
TXN102904,2025-12-21 00:02:07.790493,1980,USD,WITHDRAW,MOBILE,AC42492350,AC93408299,192.168.133.76,Mumbai,3,3,PENDING,1
TXN102905,2025-12-16 08:31:07.790493,1727,INR,PAYMENT,MOBILE,AC78538131,AC49031489,192.168.143.89,Bangalore,3,4,PENDING,1
TXN102906,2025-12-30 05:01:07.790493,17449,EUR,WITHDRAW,NETBANKING,AC48633370,AC52297218,192.168.237.12,Mumbai,5,3,PENDING,1
TXN102907,2025-12-29 02:27:07.790493,756,EUR,WITHDRAW,NETBANKING,AC16242717,AC26113099,192.168.178.205,Delhi,0,1,SUCCESS,0
TXN102908,2025-12-07 18:26:07.790493,13505,INR,WITHDRAW,CARD,AC65997945,AC61418953,172.29.172.80,Delhi,4,1,PENDING,1
TXN102909,2025-12-06 17:16:07.790493,3581,EUR,TRANSFER,NETBANKING,AC68438884,AC83962720,192.168.232.156,Mumbai,5,4,PENDING,1
TXN102910,2025-12-16 16:47:07.790493,11001,EUR,WITHDRAW,MOBILE,AC10904566,AC28507907,192.168.50.50,Mumbai,6,3,PENDING,1
TXN102911,2025-12-17 09:28:07.790493,13179,EUR,PAYMENT,NETBANKING,AC34490881,AC69480332,172.28.232.165,Hyderabad,5,1,PENDING,1
TXN102912,2025-12-29 06:44:07.790493,918,INR,PAYMENT,NETBANKING,AC85890521,AC27487571,192.168.138.54,Delhi,5,3,PENDING,1
TXN102913,2025-12-07 03:13:07.790493,2351,USD,TRANSFER,MOBILE,AC20495479,AC97686693,172.21.52.84,Mumbai,0,2,PENDING,1
TXN102914,2025-12-16 02:16:07.790493,15179,EUR,TRANSFER,CARD,AC22691058,AC61765874,192.168.156.83,Mumbai,3,1,SUCCESS,0
TXN102915,2026-01-03 13:11:07.790493,80087,INR,PAYMENT,NETBANKING,AC18356634,AC84970645,192.168.200.11,Hyderabad,5,2,PENDING,1
TXN102916,2025-12-16 00:12:07.790493,137987,INR,WITHDRAW,NETBANKING,AC36914969,AC97884098,192.168.45.81,Mumbai,2,4,PENDING,1
TXN102917,2025-12-15 08:01:07.790493,116018,EUR,WITHDRAW,CARD,AC69476595,AC53741332,192.168.218.126,Bangalore,6,1,PENDING,1
TXN102918,2025-12-28 05:30:07.790493,4386,INR,WITHDRAW,NETBANKING,AC98724281,AC93197776,192.168.128.163,Hyderabad,4,2,PENDING,1
TXN102919,2025-12-11 06:56:07.790493,2033,USD,WITHDRAW,ATM,AC35310937,AC11293814,172.21.166.102,Hyderabad,2,4,PENDING,1
TXN102920,2025-12-14 07:25:07.790493,2170,USD,WITHDRAW,MOBILE,AC92726590,AC57053040,192.168.206.112,Hyderabad,5,4,PENDING,1
TXN102921,2025-12-08 14:45:07.790493,14815,INR,WITHDRAW,ATM,AC53170296,AC11484302,192.168.70.106,Mumbai,1,2,PENDING,1
TXN102922,2025-12-13 20:55:07.790493,197941,USD,WITHDRAW,NETBANKING,AC42546726,AC79330584,192.168.111.208,Delhi,0,0,PENDING,1
TXN102923,2025-12-19 19:32:07.790493,6742,INR,TRANSFER,NETBANKING,AC68456462,AC74911628,192.168.241.58,Bangalore,5,2,PENDING,1
TXN102924,2026-01-02 05:38:07.790493,64344,EUR,TRANSFER,NETBANKING,AC74049307,AC22830347,172.17.237.102,Mumbai,1,0,PENDING,1
TXN102925,2025-12-14 04:46:07.790493,14547,USD,PAYMENT,MOBILE,AC28867468,AC39388292,172.31.45.158,Delhi,2,2,PENDING,1
TXN102926,2025-12-16 11:04:07.790493,3998,EUR,WITHDRAW,CARD,AC47087891,AC76942589,192.168.218.152,Mumbai,2,3,PENDING,1
TXN102927,2025-12-08 20:26:07.790493,2235,EUR,PAYMENT,ATM,AC49637515,AC28108278,192.168.193.31,Hyderabad,4,0,PENDING,1
TXN102928,2025-12-30 08:49:07.790493,329,USD,WITHDRAW,CARD,AC51330184,AC52330080,192.168.105.170,Bangalore,6,4,PENDING,1
TXN102929,2026-01-03 03:50:07.790493,3122,INR,WITHDRAW,CARD,AC19152146,AC66726588,172.24.156.23,Delhi,5,1,PENDING,1
TXN102930,2025-12-24 08:07:07.790493,147636,USD,PAYMENT,MOBILE,AC71994788,AC86181242,172.23.227.59,Hyderabad,1,2,PENDING,1
TXN102931,2026-01-01 00:03:07.790493,5486,USD,TRANSFER,NETBANKING,AC62324133,AC84256187,192.168.155.80,Mumbai,6,0,PENDING,1
TXN102932,2026-01-02 17:11:07.790493,9553,INR,PAYMENT,ATM,AC93164124,AC13081573,192.168.142.127,Delhi,6,3,PENDING,1
TXN102933,2025-12-05 21:47:07.790493,15025,USD,PAYMENT,ATM,AC85168778,AC41208780,192.168.84.152,Bangalore,3,0,SUCCESS,0
TXN102934,2025-12-31 12:13:07.790493,50551,USD,WITHDRAW,CARD,AC21999047,AC98175883,192.168.17.111,Delhi,0,4,PENDING,1
TXN102935,2025-12-12 18:40:07.790493,14508,EUR,WITHDRAW,MOBILE,AC42960805,AC53259137,192.168.37.20,Delhi,2,4,PENDING,1
TXN102936,2025-12-27 02:16:07.790493,145939,INR,WITHDRAW,CARD,AC37203605,AC42541338,192.168.167.113,Delhi,6,2,PENDING,1
TXN102937,2025-12-22 22:29:07.790493,81011,INR,WITHDRAW,NETBANKING,AC63872274,AC92161059,192.168.117.228,Hyderabad,5,4,PENDING,1
TXN102938,2025-12-25 19:28:07.790493,180436,EUR,PAYMENT,ATM,AC52313370,AC68109291,192.168.80.0,Bangalore,2,0,PENDING,1
TXN102939,2025-12-28 16:05:07.790493,3010,USD,WITHDRAW,ATM,AC95710548,AC14521264,192.168.240.165,Mumbai,3,1,SUCCESS,0
TXN102940,2025-12-10 06:29:07.790493,2375,USD,PAYMENT,ATM,AC38698056,AC41812032,192.168.143.211,Delhi,3,4,PENDING,1
TXN102941,2025-12-30 18:35:07.790493,83286,INR,PAYMENT,CARD,AC17599393,AC28734798,192.168.156.229,Delhi,0,4,PENDING,1
TXN102942,2025-12-19 14:57:07.790493,12388,USD,WITHDRAW,CARD,AC72898485,AC47427899,192.168.87.122,Mumbai,1,1,SUCCESS,0
TXN102943,2025-12-27 09:06:07.790493,103903,USD,TRANSFER,MOBILE,AC75783506,AC87655216,192.168.168.53,Mumbai,1,2,PENDING,1
TXN102944,2025-12-05 09:48:07.790493,1875,USD,PAYMENT,CARD,AC68164469,AC72241052,192.168.226.147,Hyderabad,3,1,SUCCESS,0
TXN102945,2025-12-24 04:23:07.790493,2513,USD,PAYMENT,MOBILE,AC77724605,AC86004344,192.168.17.189,Bangalore,3,4,PENDING,1
TXN102946,2025-12-05 11:57:07.790493,2597,USD,WITHDRAW,MOBILE,AC84500004,AC87670239,192.168.207.28,Delhi,1,2,PENDING,1
TXN102947,2025-12-30 19:59:07.790493,15495,EUR,PAYMENT,CARD,AC56569876,AC54266805,192.168.142.71,Mumbai,3,4,PENDING,1
TXN102948,2025-12-08 12:15:07.790493,89089,EUR,WITHDRAW,CARD,AC75915312,AC67040059,172.25.82.60,Delhi,0,4,PENDING,1
TXN102949,2025-12-06 20:14:07.790493,90604,EUR,TRANSFER,NETBANKING,AC24005737,AC60478084,192.168.174.142,Hyderabad,1,2,PENDING,1
TXN102950,2025-12-26 18:55:07.790493,185668,INR,TRANSFER,NETBANKING,AC46167582,AC64528822,172.22.190.94,Bangalore,2,2,PENDING,1
TXN102951,2025-12-16 02:00:07.790493,869,USD,WITHDRAW,CARD,AC93815629,AC69328425,172.21.44.13,Delhi,5,1,PENDING,1
TXN102952,2025-12-18 00:21:07.790493,458,INR,WITHDRAW,CARD,AC99516142,AC50980579,192.168.254.234,Bangalore,3,1,SUCCESS,0
TXN102953,2025-12-15 06:52:07.790493,115836,INR,TRANSFER,NETBANKING,AC72660135,AC97945344,172.30.98.0,Hyderabad,1,2,PENDING,1
TXN102954,2025-12-21 00:31:07.790493,535,EUR,TRANSFER,MOBILE,AC56865599,AC53531981,192.168.18.137,Hyderabad,1,1,SUCCESS,0
TXN102955,2025-12-31 15:03:07.790493,172492,INR,TRANSFER,CARD,AC26522380,AC70135651,192.168.158.213,Bangalore,3,0,PENDING,1
TXN102956,2025-12-17 01:41:07.790493,137930,EUR,WITHDRAW,NETBANKING,AC91801951,AC70590028,192.168.55.105,Bangalore,3,3,PENDING,1
TXN102957,2025-12-22 08:23:07.790493,178334,EUR,TRANSFER,NETBANKING,AC67769295,AC73660973,192.168.107.101,Hyderabad,5,2,PENDING,1
TXN102958,2025-12-21 17:02:07.790493,17408,INR,TRANSFER,CARD,AC61264878,AC44200019,172.19.201.94,Hyderabad,2,3,PENDING,1
TXN102959,2025-12-19 16:47:07.790493,147280,INR,TRANSFER,CARD,AC50006203,AC37219399,172.22.219.192,Bangalore,3,3,PENDING,1
TXN102960,2026-01-03 19:53:07.790493,4272,INR,PAYMENT,MOBILE,AC64833000,AC62915552,192.168.215.213,Hyderabad,1,1,SUCCESS,0
TXN102961,2025-12-07 18:20:07.790493,559,EUR,WITHDRAW,MOBILE,AC98054750,AC78685463,192.168.207.207,Delhi,0,0,SUCCESS,0
TXN102962,2025-12-15 00:45:07.790493,172245,INR,PAYMENT,ATM,AC51581017,AC18022952,192.168.65.119,Hyderabad,4,0,PENDING,1
TXN102963,2025-12-15 03:31:07.790493,157030,USD,WITHDRAW,ATM,AC86066831,AC39465209,192.168.65.216,Mumbai,5,4,PENDING,1
TXN102964,2025-12-26 15:16:07.790493,138910,EUR,PAYMENT,MOBILE,AC86731179,AC14346566,192.168.208.10,Bangalore,3,0,PENDING,1
TXN102965,2025-12-09 02:31:07.790493,15779,INR,PAYMENT,ATM,AC24193406,AC22951377,192.168.132.123,Hyderabad,4,0,PENDING,1
TXN102966,2025-12-10 08:45:07.790493,4716,INR,TRANSFER,MOBILE,AC18131731,AC24814949,192.168.3.123,Delhi,4,1,PENDING,1
TXN102967,2025-12-07 11:51:07.790493,19317,EUR,WITHDRAW,CARD,AC98306195,AC19674839,192.168.121.184,Hyderabad,5,3,PENDING,1
TXN102968,2025-12-07 20:03:07.790493,16274,INR,WITHDRAW,ATM,AC33606521,AC33060651,192.168.229.82,Hyderabad,5,1,PENDING,1
TXN102969,2025-12-15 22:52:07.790493,464,EUR,WITHDRAW,NETBANKING,AC63934968,AC62679595,172.20.8.114,Mumbai,0,2,PENDING,1
TXN102970,2025-12-19 01:04:07.790493,10727,EUR,TRANSFER,CARD,AC33544719,AC83595304,192.168.20.187,Bangalore,4,2,PENDING,1
TXN102971,2025-12-29 05:53:07.790493,696,INR,TRANSFER,CARD,AC65110101,AC67538137,192.168.216.250,Bangalore,2,4,PENDING,1
TXN102972,2025-12-16 15:13:07.790493,12101,EUR,PAYMENT,MOBILE,AC38072993,AC67789208,192.168.175.14,Bangalore,1,2,PENDING,1
TXN102973,2025-12-23 07:32:07.790493,1207,USD,PAYMENT,CARD,AC49429544,AC97219550,192.168.178.162,Hyderabad,2,2,PENDING,1
TXN102974,2025-12-07 18:16:07.790493,1998,INR,TRANSFER,ATM,AC39060689,AC35147362,172.30.230.124,Hyderabad,1,3,PENDING,1
TXN102975,2025-12-26 23:37:07.790493,975,INR,WITHDRAW,CARD,AC89411604,AC21766296,192.168.58.48,Hyderabad,5,2,PENDING,1
TXN102976,2025-12-19 10:21:07.790493,4459,INR,TRANSFER,CARD,AC71134796,AC15374063,192.168.95.182,Delhi,0,1,SUCCESS,0
TXN102977,2025-12-15 03:46:07.790493,166890,INR,PAYMENT,MOBILE,AC73015043,AC23731009,192.168.191.23,Delhi,3,2,PENDING,1
TXN102978,2025-12-18 19:58:07.790493,7731,EUR,PAYMENT,NETBANKING,AC37101510,AC40842232,192.168.47.13,Mumbai,6,3,PENDING,1
TXN102979,2025-12-05 05:57:07.790493,2303,EUR,WITHDRAW,NETBANKING,AC84913196,AC29983691,192.168.173.170,Mumbai,6,3,PENDING,1
TXN102980,2025-12-26 14:01:07.790493,14294,INR,TRANSFER,MOBILE,AC42731968,AC53198370,192.168.49.198,Bangalore,4,1,PENDING,1
TXN102981,2025-12-30 18:18:07.790493,625,INR,PAYMENT,ATM,AC13358025,AC68500444,192.168.209.20,Delhi,0,4,PENDING,1
TXN102982,2025-12-26 08:10:07.790493,15814,EUR,TRANSFER,ATM,AC57780261,AC47429811,172.23.161.111,Hyderabad,5,4,PENDING,1
TXN102983,2025-12-19 16:55:07.790493,3174,EUR,PAYMENT,MOBILE,AC11316137,AC31403302,172.29.248.31,Delhi,4,4,PENDING,1
TXN102984,2025-12-14 18:58:07.790493,84379,INR,WITHDRAW,MOBILE,AC87242728,AC56619466,192.168.51.93,Mumbai,2,4,PENDING,1
TXN102985,2025-12-16 15:37:07.790493,16891,INR,TRANSFER,NETBANKING,AC83703224,AC19426030,172.23.93.73,Delhi,6,4,PENDING,1
TXN102986,2025-12-21 16:39:07.790493,70730,EUR,WITHDRAW,CARD,AC81593032,AC55169307,192.168.145.217,Bangalore,6,4,PENDING,1
TXN102987,2025-12-28 01:48:07.790493,167341,EUR,PAYMENT,CARD,AC49382594,AC81313992,192.168.1.133,Hyderabad,4,4,PENDING,1
TXN102988,2025-12-05 14:04:07.790493,2967,USD,PAYMENT,ATM,AC32592266,AC77467818,192.168.66.210,Mumbai,1,2,PENDING,1
TXN102989,2025-12-06 08:34:07.790493,16004,EUR,WITHDRAW,CARD,AC27741930,AC37239013,192.168.69.219,Bangalore,6,1,PENDING,1
TXN102990,2025-12-11 12:13:07.790493,4381,EUR,WITHDRAW,NETBANKING,AC71447468,AC45277698,192.168.236.155,Bangalore,0,0,SUCCESS,0
TXN102991,2026-01-01 19:21:07.790493,58276,INR,TRANSFER,ATM,AC39801898,AC80663001,192.168.72.176,Hyderabad,0,1,PENDING,1
TXN102992,2025-12-28 18:19:07.790493,5121,INR,TRANSFER,MOBILE,AC16763050,AC52203574,192.168.253.13,Mumbai,3,3,PENDING,1
TXN102993,2025-12-31 08:07:07.790493,189140,USD,WITHDRAW,CARD,AC10752315,AC13387944,192.168.181.71,Bangalore,2,3,PENDING,1
TXN102994,2025-12-05 18:26:07.790493,50763,USD,PAYMENT,ATM,AC58291551,AC56583344,192.168.24.137,Hyderabad,3,4,PENDING,1
TXN102995,2025-12-30 23:19:07.790493,669,EUR,TRANSFER,ATM,AC10579311,AC80852892,192.168.199.146,Delhi,0,0,SUCCESS,0
TXN102996,2025-12-18 00:27:07.790493,3085,EUR,PAYMENT,NETBANKING,AC76142079,AC77466497,192.168.95.111,Delhi,3,4,PENDING,1
TXN102997,2025-12-22 18:11:07.790493,92848,INR,PAYMENT,CARD,AC26071600,AC59119036,192.168.234.186,Hyderabad,4,1,PENDING,1
TXN102998,2025-12-23 06:35:07.790493,629,EUR,PAYMENT,MOBILE,AC65078445,AC42715111,192.168.100.38,Mumbai,1,0,SUCCESS,0
TXN102999,2025-12-24 15:59:07.790493,3566,EUR,WITHDRAW,ATM,AC81437085,AC44840273,192.168.200.118,Delhi,5,0,PENDING,1
TXN103000,2025-12-06 22:08:07.790493,160168,USD,WITHDRAW,NETBANKING,AC71929557,AC25204043,172.23.48.36,Hyderabad,3,0,PENDING,1
TXN103001,2025-12-07 21:48:07.790493,4928,USD,PAYMENT,MOBILE,AC83201266,AC98234262,192.168.129.64,Hyderabad,3,3,PENDING,1
TXN103002,2025-12-08 22:39:07.790493,17981,EUR,WITHDRAW,MOBILE,AC80391597,AC21530971,192.168.140.145,Hyderabad,1,4,PENDING,1
TXN103003,2025-12-07 13:14:07.790493,11045,USD,PAYMENT,NETBANKING,AC80660646,AC33580869,192.168.4.248,Hyderabad,0,2,PENDING,1
TXN103004,2025-12-16 02:00:07.790493,138987,EUR,WITHDRAW,CARD,AC76916689,AC28092874,192.168.255.138,Bangalore,2,2,PENDING,1
TXN103005,2025-12-06 07:17:07.790493,157185,USD,PAYMENT,CARD,AC28286511,AC51863503,192.168.126.7,Delhi,2,3,PENDING,1
TXN103006,2025-12-11 12:09:07.790493,199326,USD,WITHDRAW,CARD,AC89316446,AC53508283,192.168.151.42,Delhi,4,3,PENDING,1
TXN103007,2025-12-30 02:36:07.790493,193572,INR,WITHDRAW,CARD,AC55342743,AC80124427,192.168.242.136,Hyderabad,2,4,PENDING,1
TXN103008,2025-12-12 06:26:07.790493,264,USD,WITHDRAW,MOBILE,AC18272977,AC54289358,192.168.111.185,Delhi,0,2,PENDING,1
TXN103009,2025-12-30 22:08:07.790493,1415,INR,WITHDRAW,MOBILE,AC82668726,AC42771352,192.168.173.104,Mumbai,0,4,PENDING,1
TXN103010,2025-12-30 11:21:07.790493,9333,EUR,WITHDRAW,CARD,AC97258875,AC65928158,192.168.105.198,Delhi,2,3,PENDING,1
TXN103011,2025-12-12 08:17:07.790493,17283,EUR,TRANSFER,ATM,AC38199212,AC16732068,192.168.164.29,Delhi,1,4,PENDING,1
TXN103012,2025-12-12 19:14:07.790493,3421,EUR,WITHDRAW,NETBANKING,AC58530719,AC56194195,172.23.131.19,Bangalore,4,2,PENDING,1
TXN103013,2025-12-31 03:48:07.790493,12992,USD,WITHDRAW,CARD,AC86027544,AC66020451,192.168.255.198,Delhi,6,1,PENDING,1
TXN103014,2025-12-31 06:10:07.790493,16860,EUR,PAYMENT,ATM,AC57268635,AC27851654,192.168.143.246,Mumbai,2,0,SUCCESS,0
TXN103015,2025-12-25 15:35:07.790493,2549,USD,TRANSFER,MOBILE,AC29131883,AC86949114,192.168.246.26,Hyderabad,5,0,PENDING,1
TXN103016,2025-12-31 17:12:07.790493,2280,INR,PAYMENT,NETBANKING,AC65879929,AC60672518,192.168.89.35,Bangalore,3,2,PENDING,1
TXN103017,2025-12-29 04:21:07.790493,125259,INR,WITHDRAW,NETBANKING,AC43901804,AC52478638,192.168.247.18,Bangalore,3,0,PENDING,1
TXN103018,2025-12-30 18:36:07.790493,175776,USD,TRANSFER,ATM,AC81552635,AC39550510,192.168.132.115,Mumbai,6,0,PENDING,1
TXN103019,2025-12-10 21:54:07.790493,19189,EUR,WITHDRAW,MOBILE,AC20797808,AC24665849,172.23.19.49,Hyderabad,0,3,PENDING,1
TXN103020,2025-12-06 19:46:07.790493,98030,USD,PAYMENT,NETBANKING,AC84385781,AC92737765,192.168.65.95,Hyderabad,3,1,PENDING,1
TXN103021,2025-12-30 19:36:07.790493,137227,INR,PAYMENT,ATM,AC90092265,AC14154856,192.168.198.98,Mumbai,4,1,PENDING,1
TXN103022,2025-12-21 02:47:07.790493,472,INR,TRANSFER,CARD,AC98250757,AC72325530,192.168.62.222,Hyderabad,0,2,PENDING,1
TXN103023,2025-12-15 01:18:07.790493,8888,USD,TRANSFER,MOBILE,AC57198116,AC92203431,192.168.51.224,Bangalore,1,1,SUCCESS,0
TXN103024,2025-12-09 06:52:07.790493,87685,EUR,WITHDRAW,CARD,AC24587565,AC17268338,192.168.144.226,Hyderabad,5,0,PENDING,1
TXN103025,2025-12-19 04:32:07.790493,18004,EUR,PAYMENT,ATM,AC23824809,AC13044660,172.23.165.119,Delhi,3,0,PENDING,1
TXN103026,2025-12-06 14:16:07.790493,179356,USD,TRANSFER,MOBILE,AC44506686,AC85631542,192.168.22.4,Delhi,6,1,PENDING,1
TXN103027,2025-12-29 04:54:07.790493,62005,USD,TRANSFER,ATM,AC60140560,AC96314119,192.168.87.33,Hyderabad,5,4,PENDING,1
TXN103028,2026-01-03 01:47:07.790493,10569,INR,WITHDRAW,ATM,AC63072240,AC12400709,192.168.154.34,Bangalore,6,0,PENDING,1
TXN103029,2025-12-17 02:30:07.790493,70511,INR,TRANSFER,MOBILE,AC15235830,AC88142646,192.168.39.86,Hyderabad,0,0,PENDING,1
TXN103030,2025-12-13 15:56:07.790493,14298,INR,TRANSFER,CARD,AC46985004,AC60802429,192.168.167.135,Hyderabad,0,1,SUCCESS,0
TXN103031,2025-12-13 23:00:07.790493,14892,EUR,TRANSFER,CARD,AC56860054,AC34825367,192.168.52.172,Mumbai,4,4,PENDING,1
TXN103032,2025-12-12 01:21:07.790493,12186,INR,WITHDRAW,MOBILE,AC15786301,AC82254927,172.28.198.24,Delhi,5,2,PENDING,1
TXN103033,2025-12-07 02:15:07.790493,61498,USD,TRANSFER,CARD,AC61240497,AC12555116,192.168.148.47,Bangalore,5,3,PENDING,1
TXN103034,2025-12-20 04:00:07.790493,15627,EUR,PAYMENT,CARD,AC64724240,AC90493099,172.21.62.181,Hyderabad,5,0,PENDING,1
TXN103035,2025-12-23 12:08:07.790493,2700,INR,WITHDRAW,CARD,AC72467256,AC26963010,192.168.149.122,Delhi,5,1,PENDING,1
TXN103036,2025-12-11 22:40:07.790493,182808,EUR,PAYMENT,ATM,AC70010956,AC37155286,192.168.171.252,Bangalore,1,4,PENDING,1
TXN103037,2025-12-24 23:40:07.790493,4203,INR,TRANSFER,CARD,AC22915197,AC58248959,192.168.25.171,Hyderabad,1,1,SUCCESS,0
TXN103038,2025-12-28 20:06:07.790493,1696,INR,PAYMENT,CARD,AC73651475,AC28545917,192.168.223.162,Hyderabad,0,0,SUCCESS,0
TXN103039,2025-12-05 12:34:07.790493,56609,USD,TRANSFER,NETBANKING,AC39706086,AC40315575,192.168.4.94,Delhi,4,4,PENDING,1
TXN103040,2025-12-29 12:56:07.790493,8381,INR,PAYMENT,MOBILE,AC29389176,AC11921730,192.168.224.216,Hyderabad,0,0,SUCCESS,0
TXN103041,2025-12-21 19:38:07.790493,19654,INR,WITHDRAW,ATM,AC97348088,AC26757208,192.168.113.105,Mumbai,3,0,SUCCESS,0
TXN103042,2025-12-16 13:45:07.790493,142080,EUR,WITHDRAW,MOBILE,AC54964393,AC25728918,192.168.60.75,Mumbai,1,0,PENDING,1
TXN103043,2025-12-23 04:55:07.790493,1984,INR,WITHDRAW,MOBILE,AC58008136,AC67484829,192.168.77.229,Mumbai,1,0,SUCCESS,0
TXN103044,2026-01-03 18:55:07.790493,88209,INR,PAYMENT,NETBANKING,AC39562060,AC59961197,172.18.18.235,Mumbai,0,0,PENDING,1
TXN103045,2025-12-06 22:35:07.790493,16445,USD,TRANSFER,CARD,AC29791881,AC28924856,192.168.156.43,Mumbai,5,1,PENDING,1
TXN103046,2025-12-11 05:42:07.790493,11402,INR,PAYMENT,MOBILE,AC29122583,AC14642619,192.168.105.220,Bangalore,0,1,SUCCESS,0
TXN103047,2025-12-30 22:09:07.790493,82573,EUR,PAYMENT,CARD,AC35819559,AC65189405,192.168.50.14,Hyderabad,3,0,PENDING,1
TXN103048,2025-12-07 16:50:07.790493,19663,USD,TRANSFER,NETBANKING,AC29043345,AC86053802,192.168.155.200,Hyderabad,3,3,PENDING,1
TXN103049,2025-12-31 19:01:07.790493,8737,EUR,TRANSFER,CARD,AC62743288,AC82507543,172.24.12.89,Hyderabad,1,2,PENDING,1
TXN103050,2025-12-07 14:31:07.790493,2697,EUR,WITHDRAW,NETBANKING,AC41380784,AC69985535,192.168.161.209,Mumbai,3,2,PENDING,1
TXN103051,2025-12-05 06:42:07.790493,91969,INR,PAYMENT,MOBILE,AC68720863,AC78087291,192.168.86.226,Bangalore,5,1,PENDING,1
TXN103052,2026-01-02 10:33:07.790493,3566,USD,WITHDRAW,CARD,AC54098160,AC81517356,192.168.198.114,Mumbai,6,0,PENDING,1
TXN103053,2025-12-06 20:48:07.790493,7911,EUR,PAYMENT,MOBILE,AC66374652,AC67588073,192.168.53.29,Bangalore,3,4,PENDING,1
TXN103054,2025-12-25 19:02:07.790493,133776,EUR,TRANSFER,MOBILE,AC97875843,AC22788043,192.168.224.235,Delhi,5,4,PENDING,1
TXN103055,2025-12-30 21:34:07.790493,13699,USD,PAYMENT,NETBANKING,AC51679704,AC75400115,192.168.235.157,Bangalore,2,2,PENDING,1
TXN103056,2025-12-13 06:06:07.790493,17763,EUR,PAYMENT,ATM,AC81335763,AC40734028,192.168.80.190,Mumbai,0,2,PENDING,1
TXN103057,2025-12-21 06:32:07.790493,12077,INR,WITHDRAW,MOBILE,AC46540996,AC94427573,192.168.13.75,Delhi,2,2,PENDING,1
TXN103058,2025-12-08 03:17:07.790493,942,INR,WITHDRAW,NETBANKING,AC80590160,AC11288874,192.168.229.64,Hyderabad,3,4,PENDING,1
TXN103059,2025-12-29 07:31:07.790493,15187,USD,PAYMENT,NETBANKING,AC64265277,AC67405766,192.168.231.188,Mumbai,4,3,PENDING,1
TXN103060,2025-12-14 04:11:07.790493,97390,EUR,PAYMENT,ATM,AC40613295,AC15531530,192.168.72.170,Delhi,3,4,PENDING,1
TXN103061,2025-12-18 06:31:07.790493,166123,USD,TRANSFER,MOBILE,AC83878104,AC26055861,192.168.42.151,Delhi,0,0,PENDING,1
TXN103062,2025-12-13 10:04:07.790493,3392,EUR,PAYMENT,CARD,AC81418538,AC73920044,192.168.197.32,Mumbai,1,4,PENDING,1
TXN103063,2025-12-27 22:18:07.790493,7226,INR,PAYMENT,CARD,AC18407367,AC26351024,172.23.171.120,Bangalore,1,1,PENDING,1
TXN103064,2025-12-09 09:09:07.790493,513,USD,TRANSFER,ATM,AC81411747,AC57359807,192.168.15.61,Bangalore,5,3,PENDING,1
TXN103065,2025-12-15 10:33:07.790493,1972,INR,TRANSFER,CARD,AC55676540,AC12388264,192.168.116.136,Hyderabad,2,2,PENDING,1
TXN103066,2025-12-18 00:30:07.790493,3307,EUR,TRANSFER,ATM,AC84969004,AC81353746,192.168.238.153,Mumbai,6,1,PENDING,1
TXN103067,2025-12-06 12:48:07.790493,10690,INR,WITHDRAW,MOBILE,AC76302629,AC52482561,172.24.80.230,Bangalore,3,0,PENDING,1
TXN103068,2025-12-06 17:14:07.790493,143,INR,TRANSFER,ATM,AC18346505,AC83617775,192.168.227.61,Hyderabad,6,3,PENDING,1
TXN103069,2025-12-05 21:52:07.790493,62991,USD,WITHDRAW,ATM,AC43779717,AC67252588,192.168.127.190,Hyderabad,4,1,PENDING,1
TXN103070,2025-12-25 10:45:07.790493,3876,USD,TRANSFER,ATM,AC10068356,AC92543678,192.168.197.159,Hyderabad,3,2,PENDING,1
TXN103071,2025-12-16 04:21:07.790493,97908,INR,WITHDRAW,ATM,AC30566236,AC94532644,172.21.69.59,Bangalore,3,3,PENDING,1
TXN103072,2025-12-24 15:51:07.790493,4808,EUR,WITHDRAW,ATM,AC92516772,AC64598410,192.168.20.152,Mumbai,1,2,PENDING,1
TXN103073,2026-01-02 11:05:07.790493,174668,EUR,WITHDRAW,ATM,AC89633420,AC43737872,192.168.73.34,Hyderabad,1,3,PENDING,1
TXN103074,2025-12-17 03:19:07.790493,18911,INR,PAYMENT,ATM,AC61781479,AC40413644,192.168.50.179,Bangalore,0,2,PENDING,1
