transactionId,timestamp,currency,amount,senderAccount,receiverAccount,transactionType,channel,status,ipAddress,location
TXN17646827114269828,2025-11-28 05:14:31,EUR,11887.72,AC22181511,AC52209204,PAYMENT,CARD,FAILED,205.192.122.10,Chennai
TXN17646827114267370,2025-12-01 19:40:31,INR,52141.8,AC55357677,AC99489770,TRANSFER,CARD,PENDING,25.185.114.156,Pune
TXN17646827114262676,2025-11-08 07:17:31,GBP,46235.65,AC73053944,AC44436105,PAYMENT,CARD,FAILED,141.158.172.22,Chennai
TXN17646827114269489,2025-11-11 00:30:31,INR,82316.42,AC92100601,AC98513852,WITHDRAW,MOBILE,FAILED,26.103.153.10,Pune
TXN17646827114264490,2025-11-25 03:25:31,EUR,26521.31,AC74364772,AC14055165,DEPOSIT,MOBILE,SUCCESS,41.89.177.46,Chennai
TXN17646827114263670,2025-11-20 02:21:31,GBP,14109.6,AC32727190,AC68399044,PAYMENT,NETBANKING,FAILED,19.158.175.70,Delhi
TXN1764682711426172,2025-11-08 01:50:31,EUR,36533.41,AC12833870,AC10050222,DEPOSIT,CARD,PENDING,57.134.11.70,Pune
TXN17646827114263066,2025-11-28 18:01:31,INR,60906.73,AC97957179,AC54393065,WITHDRAW,NETBANKING,SUCCESS,126.26.74.8,Chennai
TXN17646827114264405,2025-11-30 13:12:31,USD,32889.57,AC99221067,AC81240678,TRANSFER,NETBANKING,PENDING,62.246.139.241,Delhi
TXN17646827114267285,2025-11-03 23:12:31,EUR,53034.02,AC25217779,AC80616029,TRANSFER,CARD,SUCCESS,219.239.118.31,Chennai
TXN1764682711426449,2025-11-27 06:44:31,INR,82005.1,AC47922086,AC87076842,TRANSFER,NETBANKING,FAILED,166.39.203.230,Hyderabad
TXN17646827114265403,2025-11-25 23:10:31,INR,67816.81,AC16145869,AC81156713,TRANSFER,ATM,PENDING,104.108.130.252,Pune
TXN17646827114263934,2025-11-26 02:37:31,GBP,15926.88,AC36912511,AC44872525,DEPOSIT,CARD,PENDING,201.121.38.251,Chennai
TXN17646827114268308,2025-11-12 09:00:31,GBP,25912.39,AC56513268,AC39804159,WITHDRAW,MOBILE,FAILED,21.198.52.12,Bangalore
TXN17646827114265046,2025-11-19 20:24:31,INR,64684.94,AC52261871,AC34901012,DEPOSIT,NETBANKING,FAILED,137.186.138.40,Hyderabad
TXN17646827114264457,2025-11-21 22:14:31,INR,81396.32,AC45914244,AC18806369,PAYMENT,ATM,FAILED,109.104.247.23,Mumbai
TXN17646827114261401,2025-11-11 22:15:31,EUR,77690.58,AC54622055,AC38419637,PAYMENT,MOBILE,FAILED,152.186.232.91,Pune
TXN1764682711426838,2025-11-18 03:51:31,INR,26892.92,AC62124651,AC16437772,TRANSFER,NETBANKING,PENDING,253.69.172.79,Chennai
TXN17646827114262842,2025-11-20 21:00:31,INR,37259.72,AC31003130,AC15032115,PAYMENT,MOBILE,FAILED,155.25.178.209,Mumbai
TXN17646827114266262,2025-11-19 02:47:31,GBP,64875.3,AC54326047,AC75253754,DEPOSIT,ATM,PENDING,150.192.194.94,Bangalore
TXN17646827114264290,2025-11-05 06:25:31,INR,57629.66,AC58167978,AC28504455,TRANSFER,CARD,PENDING,220.40.73.96,Mumbai
TXN1764682711426755,2025-11-10 08:38:31,INR,64608.84,AC38559163,AC96519121,PAYMENT,ATM,FAILED,184.205.110.89,Bangalore
TXN17646827114265774,2025-11-10 04:25:31,GBP,56066.98,AC77094623,AC73517788,DEPOSIT,ATM,PENDING,75.172.0.71,Mumbai
TXN17646827114264869,2025-11-25 05:12:31,USD,26415.6,AC15912151,AC23919192,PAYMENT,ATM,FAILED,138.182.194.206,Delhi
TXN17646827114263515,2025-11-12 01:53:31,INR,34118.76,AC68829929,AC54487597,WITHDRAW,ATM,SUCCESS,182.230.139.26,Chennai
TXN17646827114268726,2025-11-04 01:48:31,INR,68338.66,AC64277279,AC70370842,PAYMENT,MOBILE,FAILED,15.100.8.47,Hyderabad
TXN17646827114266268,2025-11-24 20:46:31,EUR,39614.83,AC88160767,AC22575239,WITHDRAW,CARD,SUCCESS,57.91.247.215,Bangalore
TXN17646827114262552,2025-11-20 19:51:31,GBP,31976.12,AC73885504,AC19007414,PAYMENT,NETBANKING,PENDING,61.11.135.200,Delhi
TXN1764682711426284,2025-11-26 01:09:31,GBP,66258.09,AC21992740,AC38472099,DEPOSIT,ATM,SUCCESS,205.77.198.9,Pune
TXN17646827114265830,2025-11-14 11:05:31,EUR,22846.14,AC23072752,AC47000980,TRANSFER,MOBILE,FAILED,3.154.217.241,Mumbai
TXN17646827114269500,2025-11-22 02:33:31,GBP,14289.76,AC71067289,AC33924568,PAYMENT,MOBILE,PENDING,21.122.208.131,Mumbai
TXN17646827114263531,2025-11-13 18:26:31,INR,46242.32,AC81175746,AC97909828,WITHDRAW,ATM,PENDING,188.183.70.180,Chennai
TXN17646827114262191,2025-11-09 17:14:31,GBP,49443.69,AC73954985,AC47629885,DEPOSIT,CARD,SUCCESS,224.198.152.222,Chennai
TXN17646827114268070,2025-11-17 03:31:31,GBP,45247.36,AC37843643,AC50329457,PAYMENT,ATM,FAILED,53.43.102.186,Pune
TXN17646827114261129,2025-11-15 02:40:31,GBP,65336.06,AC80183713,AC88390581,PAYMENT,MOBILE,SUCCESS,215.250.74.89,Pune
TXN17646827114265326,2025-11-25 05:13:31,USD,2196.71,AC75884715,AC79138982,WITHDRAW,CARD,FAILED,98.250.176.145,Bangalore
TXN17646827114266750,2025-11-11 00:08:31,INR,13784.13,AC38297602,AC93871743,TRANSFER,NETBANKING,FAILED,194.27.94.201,Chennai
TXN17646827114268811,2025-11-20 03:52:31,USD,84856.45,AC12035101,AC46210201,TRANSFER,NETBANKING,PENDING,50.42.11.200,Mumbai
TXN17646827114267755,2025-11-25 03:59:31,GBP,40639.59,AC11178028,AC94409933,TRANSFER,NETBANKING,SUCCESS,187.90.192.78,Hyderabad
TXN17646827114264472,2025-11-19 08:28:31,USD,85382.85,AC34940002,AC55209687,WITHDRAW,CARD,FAILED,129.72.75.124,Chennai
TXN17646827114264615,2025-11-11 17:11:31,INR,7517.42,AC21475059,AC84329116,PAYMENT,MOBILE,PENDING,80.196.90.222,Mumbai
TXN17646827114265100,2025-11-26 07:44:31,USD,4621.66,AC21672322,AC88350607,DEPOSIT,CARD,FAILED,188.200.96.217,Bangalore
TXN17646827114268605,2025-11-18 17:19:31,EUR,83209.53,AC35863914,AC38373314,PAYMENT,NETBANKING,PENDING,241.189.220.206,Pune
TXN17646827114262938,2025-11-09 17:27:31,GBP,62639.53,AC23475829,AC31931219,DEPOSIT,CARD,PENDING,57.81.144.197,Pune
TXN17646827114267391,2025-11-27 19:22:31,INR,18341.32,AC87014731,AC38209726,PAYMENT,NETBANKING,PENDING,53.226.134.87,Pune
TXN17646827114261203,2025-11-19 17:05:31,GBP,42753.94,AC75636180,AC44107098,TRANSFER,ATM,SUCCESS,176.182.148.252,Delhi
TXN1764682711426480,2025-11-10 23:43:31,USD,31050.04,AC52852985,AC79109008,TRANSFER,MOBILE,SUCCESS,239.21.231.149,Delhi
TXN17646827114273918,2025-11-27 22:57:31,EUR,47661.49,AC23735830,AC44176608,DEPOSIT,CARD,FAILED,32.139.173.170,Delhi
TXN17646827114276195,2025-11-17 14:00:31,GBP,65331.01,AC32320201,AC26242774,TRANSFER,NETBANKING,SUCCESS,182.43.251.245,Mumbai
TXN17646827114271298,2025-11-04 02:26:31,EUR,61001.62,AC88499533,AC30061170,WITHDRAW,CARD,SUCCESS,129.6.231.89,Chennai
TXN17646827114271484,2025-11-08 14:30:31,INR,76836.53,AC35129040,AC63250866,WITHDRAW,NETBANKING,SUCCESS,234.194.237.67,Hyderabad
TXN17646827114274194,2025-11-12 08:18:31,GBP,55404.27,AC51908538,AC54036867,TRANSFER,NETBANKING,PENDING,188.120.69.181,Mumbai
TXN17646827114272721,2025-11-06 09:26:31,USD,2605.03,AC58406935,AC84550796,WITHDRAW,MOBILE,FAILED,149.209.123.27,Hyderabad
TXN17646827114272830,2025-11-23 00:24:31,USD,57812.95,AC68809702,AC96650060,PAYMENT,NETBANKING,PENDING,48.199.253.6,Hyderabad
TXN17646827114279641,2025-11-27 12:24:31,GBP,56288.79,AC87659848,AC38256861,WITHDRAW,NETBANKING,PENDING,192.150.1.104,Mumbai
TXN17646827114272701,2025-11-14 08:54:31,USD,45239.02,AC23437021,AC13593200,WITHDRAW,NETBANKING,SUCCESS,178.87.173.165,Bangalore
TXN176468271142723,2025-11-18 08:52:31,EUR,35647.22,AC24064983,AC25083265,WITHDRAW,NETBANKING,FAILED,60.178.113.100,Chennai
TXN17646827114276411,2025-11-27 14:37:31,INR,19909.95,AC83775102,AC59008623,DEPOSIT,ATM,SUCCESS,89.41.56.76,Mumbai
TXN17646827114275298,2025-11-24 22:24:31,EUR,10592.22,AC72578921,AC48829940,DEPOSIT,CARD,FAILED,226.219.219.77,Pune
TXN17646827114279190,2025-11-12 04:02:31,USD,399.82,AC63480752,AC97098494,WITHDRAW,CARD,SUCCESS,173.60.211.111,Delhi
TXN17646827114272457,2025-11-11 18:55:31,EUR,28919.38,AC42515239,AC31501093,TRANSFER,ATM,FAILED,52.189.241.122,Delhi
TXN17646827114272195,2025-11-23 20:28:31,EUR,89796.63,AC31087121,AC45039905,PAYMENT,CARD,SUCCESS,66.134.170.249,Chennai
TXN17646827114272152,2025-12-01 20:13:31,GBP,6556.52,AC88112079,AC91367089,WITHDRAW,CARD,SUCCESS,171.155.99.164,Delhi
TXN17646827114275184,2025-11-10 19:28:31,EUR,82826.46,AC94644631,AC82904450,TRANSFER,CARD,PENDING,26.135.9.42,Pune
TXN17646827114273769,2025-11-08 11:58:31,EUR,42582.88,AC58484031,AC79205485,TRANSFER,NETBANKING,PENDING,59.59.231.178,Pune
TXN17646827114278254,2025-11-20 19:28:31,GBP,2769.87,AC55060065,AC28950682,WITHDRAW,MOBILE,PENDING,240.222.30.115,Bangalore
TXN17646827114276374,2025-11-24 09:52:31,GBP,47565.05,AC76705357,AC78186046,WITHDRAW,MOBILE,FAILED,129.136.186.186,Mumbai
TXN17646827114272125,2025-12-02 16:49:31,EUR,22239.36,AC52517418,AC70845614,DEPOSIT,CARD,SUCCESS,165.185.190.83,Pune
TXN17646827114271519,2025-11-13 05:50:31,EUR,8081.92,AC54453407,AC21027765,PAYMENT,NETBANKING,SUCCESS,208.110.124.186,Pune
TXN17646827114273702,2025-11-12 00:56:31,INR,46580.92,AC52279475,AC77713242,WITHDRAW,ATM,SUCCESS,86.95.176.252,Pune
TXN17646827114271211,2025-11-19 14:11:31,GBP,65865.04,AC54964006,AC10119080,WITHDRAW,NETBANKING,SUCCESS,178.64.100.22,Mumbai
TXN17646827114279286,2025-11-16 05:16:31,USD,18303.28,AC57322555,AC33278078,WITHDRAW,ATM,PENDING,5.10.218.134,Pune
TXN17646827114272044,2025-11-20 05:03:31,INR,40830.23,AC91614750,AC66581245,TRANSFER,ATM,PENDING,175.50.223.120,Bangalore
TXN17646827114279720,2025-11-15 15:31:31,EUR,48906.81,AC57760083,AC30600319,WITHDRAW,NETBANKING,PENDING,48.188.203.195,Delhi
TXN17646827114278528,2025-11-12 07:40:31,INR,1227.04,AC76216069,AC24078734,DEPOSIT,ATM,SUCCESS,2.204.130.247,Chennai
TXN17646827114271734,2025-11-25 02:44:31,EUR,75283.17,AC31820767,AC65219322,TRANSFER,ATM,FAILED,36.27.88.68,Pune
TXN17646827114271861,2025-11-04 23:59:31,INR,59949.37,AC42847410,AC10807540,PAYMENT,ATM,PENDING,30.58.93.163,Delhi
TXN17646827114279218,2025-11-14 17:51:31,INR,86424.57,AC71938634,AC49317403,DEPOSIT,MOBILE,PENDING,79.160.56.9,Mumbai
TXN1764682711427617,2025-11-24 07:51:31,USD,21741.27,AC14916352,AC13884225,WITHDRAW,ATM,SUCCESS,184.245.51.46,Mumbai
TXN17646827114273747,2025-11-30 18:21:31,EUR,64351.54,AC38590018,AC47490195,WITHDRAW,CARD,PENDING,130.232.39.58,Bangalore
TXN17646827114278569,2025-11-21 06:24:31,EUR,29627.19,AC48099613,AC92066789,WITHDRAW,MOBILE,SUCCESS,150.106.85.240,Mumbai
TXN17646827114279692,2025-11-12 08:57:31,INR,47732.18,AC71742146,AC88341043,TRANSFER,CARD,PENDING,57.129.12.93,Bangalore
TXN17646827114272490,2025-11-30 12:30:31,INR,55594.68,AC97361910,AC84332162,WITHDRAW,NETBANKING,PENDING,220.110.73.75,Bangalore
TXN17646827114274296,2025-12-02 10:02:31,GBP,76517.32,AC67036170,AC27627881,PAYMENT,MOBILE,FAILED,84.52.120.161,Chennai
TXN17646827114271575,2025-11-11 19:45:31,USD,76794.96,AC90696679,AC86531161,WITHDRAW,ATM,SUCCESS,17.93.166.133,Mumbai
TXN17646827114271752,2025-11-21 09:22:31,USD,42231.41,AC14462705,AC81459082,TRANSFER,NETBANKING,SUCCESS,190.199.101.217,Bangalore
TXN17646827114274892,2025-11-18 22:37:31,EUR,17171.49,AC28192623,AC42642295,WITHDRAW,CARD,FAILED,145.121.184.161,Chennai
TXN17646827114275321,2025-11-18 18:24:31,USD,69445.22,AC95230496,AC88697573,PAYMENT,CARD,PENDING,168.135.103.61,Chennai
TXN1764682711427798,2025-11-23 00:57:31,INR,65459.31,AC27870022,AC71036598,WITHDRAW,MOBILE,PENDING,163.249.88.152,Delhi
TXN17646827114274480,2025-11-10 08:52:31,INR,17333.76,AC38062795,AC58583143,PAYMENT,NETBANKING,SUCCESS,72.95.173.89,Delhi
TXN17646827114271051,2025-11-07 10:54:31,EUR,54373.68,AC58867235,AC55757604,DEPOSIT,CARD,FAILED,223.209.67.174,Mumbai
TXN17646827114274889,2025-11-07 11:18:31,GBP,15604.87,AC36190824,AC27269641,PAYMENT,MOBILE,FAILED,231.201.133.65,Chennai
TXN17646827114274225,2025-11-30 03:47:31,USD,65822.54,AC47353351,AC36443168,WITHDRAW,ATM,FAILED,205.98.197.192,Delhi
TXN17646827114271681,2025-11-24 16:35:31,INR,13560.93,AC24759043,AC23585554,DEPOSIT,CARD,PENDING,175.58.76.172,Mumbai
TXN17646827114273468,2025-11-30 23:57:31,EUR,11166.16,AC83150424,AC62859362,PAYMENT,NETBANKING,FAILED,197.0.164.146,Chennai
TXN17646827114272895,2025-11-20 17:05:31,USD,57341.35,AC69480067,AC42351249,DEPOSIT,ATM,PENDING,110.57.40.186,Hyderabad
TXN17646827114271017,2025-11-10 13:24:31,USD,56431.71,AC93839512,AC99735523,DEPOSIT,ATM,FAILED,83.206.238.53,Delhi
TXN17646827114279790,2025-11-07 16:01:31,GBP,68061.06,AC76792061,AC99046129,DEPOSIT,CARD,FAILED,97.170.13.135,Hyderabad
TXN17646827114272894,2025-12-01 22:48:31,USD,34380.84,AC71802599,AC77315764,DEPOSIT,NETBANKING,SUCCESS,106.84.35.143,Bangalore
TXN17646827114275349,2025-11-26 03:12:31,USD,69273.09,AC49640153,AC31479070,TRANSFER,MOBILE,SUCCESS,230.232.166.212,Mumbai
TXN17646827114271090,2025-11-15 11:25:31,GBP,16034.43,AC20803032,AC72202724,PAYMENT,CARD,SUCCESS,12.101.187.213,Delhi
TXN17646827114271923,2025-11-26 18:26:31,EUR,53588.7,AC94440658,AC20280066,TRANSFER,CARD,FAILED,133.108.177.249,Chennai
TXN17646827114276236,2025-11-09 12:17:31,USD,46475.86,AC82103364,AC91874717,PAYMENT,CARD,PENDING,63.238.185.170,Mumbai
TXN17646827114274524,2025-11-12 04:46:31,INR,12856.01,AC81763252,AC15195621,PAYMENT,MOBILE,PENDING,142.97.85.255,Delhi
TXN17646827114277662,2025-11-16 19:32:31,INR,65660.45,AC64609515,AC14892999,DEPOSIT,ATM,FAILED,63.79.63.206,Delhi
TXN17646827114271756,2025-11-11 00:29:31,EUR,70535.11,AC76580547,AC85778965,TRANSFER,CARD,FAILED,37.239.43.66,Delhi
TXN17646827114275043,2025-11-28 05:58:31,GBP,65349.97,AC64888750,AC13333993,PAYMENT,MOBILE,SUCCESS,213.254.59.15,Mumbai
TXN17646827114274610,2025-11-22 19:58:31,EUR,27275.79,AC86770245,AC94189063,WITHDRAW,CARD,PENDING,246.20.140.236,Mumbai
TXN17646827114274183,2025-11-22 04:46:31,USD,40182.74,AC18064321,AC24499187,PAYMENT,ATM,FAILED,25.205.183.79,Chennai
TXN17646827114277821,2025-11-23 08:03:31,USD,60832.3,AC58736959,AC56957693,DEPOSIT,ATM,FAILED,40.27.39.133,Hyderabad
TXN17646827114274478,2025-11-17 03:20:31,USD,13818.44,AC81538434,AC53282089,PAYMENT,MOBILE,SUCCESS,254.31.30.45,Delhi
TXN17646827114275843,2025-11-26 03:59:31,INR,32938.0,AC20100054,AC86316764,PAYMENT,CARD,FAILED,52.132.111.93,Hyderabad
TXN17646827114273271,2025-11-06 02:53:31,GBP,30000.4,AC87159712,AC81822091,DEPOSIT,MOBILE,SUCCESS,170.23.116.49,Chennai
TXN17646827114277732,2025-11-24 10:22:31,INR,79626.54,AC42701234,AC68139669,WITHDRAW,NETBANKING,SUCCESS,57.77.61.27,Mumbai
TXN17646827114271750,2025-11-14 23:23:31,GBP,35503.03,AC22117231,AC12152129,WITHDRAW,CARD,PENDING,37.109.25.36,Pune
TXN17646827114279296,2025-11-09 19:57:31,GBP,17394.7,AC64362947,AC46916127,PAYMENT,CARD,SUCCESS,85.196.61.27,Delhi
TXN17646827114272445,2025-11-04 11:36:31,INR,17606.65,AC19142585,AC53087068,PAYMENT,CARD,SUCCESS,57.102.104.184,Pune
TXN17646827114279323,2025-11-26 08:54:31,INR,72959.68,AC23650955,AC58153910,PAYMENT,ATM,FAILED,185.201.32.226,Mumbai
TXN17646827114276681,2025-11-27 01:17:31,GBP,66901.05,AC14125794,AC18273244,PAYMENT,NETBANKING,SUCCESS,223.32.72.198,Chennai
TXN17646827114275797,2025-11-25 15:05:31,USD,17831.67,AC82701269,AC79650899,WITHDRAW,CARD,SUCCESS,31.163.138.36,Hyderabad
TXN17646827114271541,2025-11-23 03:40:31,EUR,76476.0,AC86862414,AC71588583,PAYMENT,ATM,FAILED,54.192.245.185,Pune
TXN17646827114274146,2025-11-30 14:47:31,USD,55983.24,AC72880145,AC45668203,WITHDRAW,MOBILE,FAILED,38.129.25.154,Chennai
TXN17646827114279583,2025-11-14 11:45:31,USD,53903.76,AC28111612,AC45475253,DEPOSIT,MOBILE,PENDING,1.180.36.68,Mumbai
TXN17646827114278780,2025-11-23 00:41:31,USD,57738.56,AC88179254,AC39119207,PAYMENT,CARD,FAILED,84.57.204.29,Chennai
TXN17646827114273674,2025-11-20 10:26:31,INR,71913.62,AC72539470,AC78807273,TRANSFER,CARD,PENDING,79.244.34.125,Delhi
TXN17646827114277149,2025-11-22 09:34:31,USD,21167.84,AC84502261,AC60190204,PAYMENT,ATM,PENDING,9.195.35.9,Delhi
TXN17646827114274569,2025-11-18 20:59:31,EUR,62649.4,AC97763376,AC20924708,PAYMENT,CARD,PENDING,212.48.40.49,Chennai
TXN17646827114272447,2025-11-03 09:30:31,EUR,80301.27,AC37788751,AC35583948,PAYMENT,CARD,PENDING,89.228.100.137,Delhi
TXN17646827114271950,2025-11-09 13:59:31,EUR,63589.55,AC49319129,AC38988625,TRANSFER,ATM,FAILED,202.8.53.170,Delhi
TXN17646827114278669,2025-11-14 03:19:31,EUR,80764.6,AC53415990,AC18153298,DEPOSIT,NETBANKING,PENDING,164.104.192.59,Chennai
TXN17646827114271229,2025-11-14 04:15:31,INR,28781.79,AC70941762,AC57405417,DEPOSIT,MOBILE,FAILED,136.55.9.92,Bangalore
TXN17646827114278504,2025-11-24 21:35:31,EUR,37085.51,AC41326544,AC80806143,TRANSFER,ATM,PENDING,55.94.110.28,Mumbai
TXN17646827114273914,2025-11-03 22:41:31,EUR,29216.08,AC10621474,AC26955546,WITHDRAW,CARD,FAILED,56.90.213.175,Hyderabad
TXN17646827114271618,2025-11-19 10:41:31,EUR,64370.24,AC83353464,AC27464007,TRANSFER,ATM,FAILED,103.75.46.103,Pune
TXN17646827114273158,2025-11-20 19:56:31,EUR,53996.95,AC67169078,AC71188519,WITHDRAW,ATM,FAILED,140.98.141.66,Chennai
TXN17646827114274165,2025-11-30 00:19:31,GBP,77518.25,AC24760372,AC88279220,WITHDRAW,CARD,SUCCESS,216.141.202.243,Chennai
TXN17646827114279493,2025-11-28 23:42:31,USD,34393.54,AC65749973,AC36455646,DEPOSIT,NETBANKING,SUCCESS,154.213.183.57,Pune
TXN17646827114271161,2025-11-19 09:33:31,USD,84297.16,AC71339839,AC23667289,WITHDRAW,CARD,PENDING,214.72.52.39,Chennai
TXN17646827114273045,2025-11-17 12:37:31,GBP,88140.94,AC33464272,AC55322180,DEPOSIT,MOBILE,FAILED,207.232.14.127,Bangalore
TXN17646827114278820,2025-11-20 05:49:31,USD,38141.22,AC74527937,AC16736853,DEPOSIT,NETBANKING,FAILED,104.79.168.207,Pune
TXN17646827114278069,2025-11-21 10:49:31,USD,16803.4,AC91490458,AC21899037,WITHDRAW,CARD,FAILED,206.180.168.96,Mumbai
TXN17646827114279990,2025-11-10 02:32:31,INR,34438.72,AC79229398,AC35397337,PAYMENT,MOBILE,SUCCESS,251.208.178.87,Delhi
TXN17646827114279701,2025-11-16 22:20:31,GBP,80316.45,AC79544652,AC38002904,TRANSFER,MOBILE,PENDING,122.235.146.155,Bangalore
TXN17646827114271131,2025-11-22 23:50:31,EUR,19635.05,AC37564424,AC65080992,PAYMENT,ATM,SUCCESS,95.100.198.166,Delhi
TXN17646827114279569,2025-11-25 10:30:31,INR,56534.16,AC87661695,AC71391124,TRANSFER,NETBANKING,SUCCESS,23.105.244.2,Pune
TXN17646827114277582,2025-11-23 19:49:31,EUR,10560.0,AC53620339,AC69309816,PAYMENT,ATM,PENDING,62.255.88.99,Mumbai
TXN17646827114281501,2025-11-28 12:46:31,GBP,84002.75,AC22593871,AC88332450,WITHDRAW,NETBANKING,FAILED,131.222.142.31,Chennai
TXN17646827114283217,2025-11-04 07:04:31,INR,86098.3,AC18671266,AC63095010,DEPOSIT,NETBANKING,SUCCESS,230.15.136.21,Bangalore
TXN17646827114283500,2025-11-26 08:38:31,INR,34022.97,AC92393539,AC33452091,PAYMENT,CARD,FAILED,95.67.209.173,Bangalore
TXN17646827114287659,2025-11-09 09:10:31,GBP,55757.46,AC62170726,AC89181901,DEPOSIT,NETBANKING,FAILED,165.250.235.30,Hyderabad
TXN17646827114287905,2025-11-05 21:16:31,INR,31221.12,AC92069529,AC57933797,WITHDRAW,CARD,FAILED,8.9.208.97,Delhi
TXN17646827114283979,2025-11-30 04:18:31,GBP,49059.01,AC63265431,AC43145733,PAYMENT,MOBILE,PENDING,85.69.117.79,Delhi
TXN17646827114285067,2025-11-10 01:37:31,INR,81193.22,AC29956986,AC28942571,WITHDRAW,NETBANKING,SUCCESS,95.154.169.147,Delhi
TXN17646827114285903,2025-11-13 04:33:31,USD,29388.55,AC53521263,AC89104847,PAYMENT,MOBILE,SUCCESS,240.179.20.239,Delhi
TXN17646827114286117,2025-11-21 04:01:31,GBP,79567.13,AC10440849,AC85646907,WITHDRAW,ATM,FAILED,123.139.7.195,Mumbai
TXN17646827114289069,2025-11-24 09:59:31,GBP,82830.95,AC35346747,AC37404869,DEPOSIT,CARD,PENDING,38.27.222.248,Hyderabad
TXN1764682711428229,2025-11-06 23:12:31,EUR,17199.39,AC43000905,AC27515773,TRANSFER,ATM,FAILED,159.85.143.90,Mumbai
TXN17646827114283498,2025-11-04 21:08:31,INR,60119.04,AC88030925,AC48578494,WITHDRAW,CARD,FAILED,46.126.79.194,Chennai
TXN17646827114289539,2025-11-18 11:05:31,USD,13649.58,AC88243885,AC27332191,WITHDRAW,NETBANKING,FAILED,42.184.245.217,Mumbai
TXN17646827114287281,2025-11-30 04:56:31,USD,7809.72,AC98645605,AC75391784,WITHDRAW,NETBANKING,PENDING,17.240.195.211,Hyderabad
TXN17646827114282363,2025-11-10 20:57:31,INR,17977.53,AC45414896,AC21026459,DEPOSIT,ATM,PENDING,117.42.170.203,Chennai
TXN17646827114284167,2025-11-17 12:26:31,INR,89693.3,AC66894280,AC78096718,PAYMENT,MOBILE,SUCCESS,206.77.240.93,Pune
TXN17646827114287289,2025-11-21 18:13:31,GBP,46520.13,AC45749142,AC32829987,DEPOSIT,NETBANKING,SUCCESS,216.6.124.93,Delhi
TXN17646827114283446,2025-11-04 01:13:31,USD,1331.72,AC87092164,AC39181597,DEPOSIT,CARD,PENDING,54.55.46.195,Delhi
TXN17646827114289851,2025-11-11 09:30:31,USD,47179.08,AC13703211,AC84996299,DEPOSIT,ATM,SUCCESS,83.89.244.166,Pune
TXN17646827114281107,2025-11-17 17:41:31,USD,67204.68,AC28353055,AC61892350,PAYMENT,MOBILE,SUCCESS,138.231.206.147,Pune
TXN17646827114283977,2025-11-04 18:21:31,USD,18052.24,AC66489550,AC75219169,DEPOSIT,CARD,SUCCESS,118.163.40.195,Bangalore
TXN17646827114283634,2025-11-20 08:13:31,GBP,9523.67,AC20149164,AC90413075,WITHDRAW,NETBANKING,SUCCESS,52.50.194.232,Hyderabad
TXN17646827114286904,2025-11-26 21:45:31,INR,25222.79,AC66631481,AC19549718,WITHDRAW,CARD,SUCCESS,95.159.25.187,Chennai
TXN17646827114285353,2025-11-04 08:13:31,GBP,67284.27,AC23980800,AC85072203,TRANSFER,ATM,SUCCESS,2.89.33.12,Delhi
TXN17646827114288733,2025-11-13 14:42:31,EUR,20706.73,AC19884238,AC78891801,PAYMENT,NETBANKING,FAILED,81.245.172.178,Hyderabad
TXN17646827114284380,2025-11-06 00:44:31,USD,32271.41,AC75170368,AC21715383,WITHDRAW,MOBILE,PENDING,9.231.74.74,Bangalore
TXN17646827114286097,2025-12-02 03:59:31,INR,54318.12,AC45936744,AC91695404,DEPOSIT,ATM,PENDING,240.9.63.152,Delhi
TXN17646827114283927,2025-11-12 03:12:31,GBP,44107.02,AC29351062,AC92747065,WITHDRAW,ATM,FAILED,72.57.6.103,Mumbai
TXN17646827114286746,2025-11-22 20:10:31,EUR,36907.15,AC45054332,AC31310684,TRANSFER,CARD,PENDING,2.237.178.96,Pune
TXN17646827114285109,2025-11-12 20:20:31,EUR,21242.84,AC31475662,AC21019112,DEPOSIT,ATM,FAILED,215.126.102.96,Bangalore
TXN1764682711428309,2025-11-29 21:37:31,USD,64197.2,AC96842244,AC62869332,WITHDRAW,MOBILE,PENDING,202.80.228.4,Delhi
TXN17646827114286736,2025-11-29 05:27:31,INR,56938.87,AC49039198,AC29978530,DEPOSIT,ATM,FAILED,54.8.71.142,Bangalore
TXN17646827114285698,2025-11-20 16:19:31,GBP,33300.81,AC26399794,AC42599270,DEPOSIT,ATM,SUCCESS,25.139.142.126,Chennai
TXN17646827114281709,2025-11-09 00:58:31,USD,25309.09,AC10611012,AC46432071,WITHDRAW,CARD,FAILED,157.187.49.33,Delhi
TXN17646827114286861,2025-11-09 04:48:31,EUR,20045.1,AC93605876,AC77844997,PAYMENT,CARD,FAILED,114.38.112.211,Chennai
TXN17646827114285412,2025-11-07 19:45:31,GBP,37528.19,AC93293554,AC75415504,TRANSFER,ATM,PENDING,168.219.212.125,Bangalore
TXN17646827114284854,2025-11-03 14:17:31,USD,42921.78,AC12445817,AC94498639,WITHDRAW,MOBILE,FAILED,248.166.24.167,Bangalore
TXN17646827114283598,2025-11-17 00:23:31,EUR,35198.81,AC85764336,AC39408679,PAYMENT,MOBILE,FAILED,25.164.125.86,Hyderabad
TXN17646827114281156,2025-11-10 09:29:31,EUR,83522.31,AC97374430,AC42669613,PAYMENT,NETBANKING,FAILED,126.213.99.181,Mumbai
